CustomerName,CustomerID,Segment,City,State,Region,Country,PostalCode,OrderID,OrderDate,ShipDate,ShipMode,Sales,Discount,Profit,Quantity,ProductName,Category,SubCategory
Frank Preis,FP-14320,Consumer,Huntsville,Texas,Central,United States,77340,US-2015-168704,2015-04-13,2015-04-17,Standard Class,"239,976","0,2","17,9982",3,Apple iPhone 5C,Technology,Phones
Harold Engle,HE-14800,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,"99,95","0,0","22,9885",5,Tensor Track Tree Floor Lamp,Furniture,Furnishings
Harold Engle,HE-14800,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,"29,34","0,0","10,8558",3,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories
Sibella Parks,SP-20545,Corporate,Green Bay,Wisconsin,Central,United States,54302,CA-2016-102134,2016-03-14,2016-03-19,Standard Class,"16,74","0,0","4,3524",2,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings
Ben Peterman,BP-11185,Corporate,Philadelphia,Pennsylvania,East,United States,19120,CA-2017-130036,2017-08-27,2017-08-27,Same Day,"12,672","0,2","3,96",3,Xerox 1981,Office Supplies,Paper
Ben Peterman,BP-11185,Corporate,Philadelphia,Pennsylvania,East,United States,19120,CA-2017-130036,2017-08-27,2017-08-27,Same Day,"1119,888","0,2","209,979",14,Logitech Wireless Headset h800,Technology,Accessories
Paul Gonzalez,PG-18895,Consumer,Los Angeles,California,West,United States,90008,CA-2015-134117,2015-12-17,2015-12-19,Second Class,"204,85","0,0","53,261",5,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art
Paul Gonzalez,PG-18895,Consumer,Los Angeles,California,West,United States,90008,CA-2015-134117,2015-12-17,2015-12-19,Second Class,"135,984","0,2","16,998",2,Panasonic KX TS3282W Corded phone,Technology,Phones
Paul Gonzalez,PG-18895,Consumer,Los Angeles,California,West,United States,90008,CA-2015-134117,2015-12-17,2015-12-19,Second Class,"16,4","0,0","7,052",5,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art
Paul Gonzalez,PG-18895,Consumer,Los Angeles,California,West,United States,90008,CA-2015-134117,2015-12-17,2015-12-19,Second Class,"92,96","0,2","31,374",2,Avery Arch Ring Binders,Office Supplies,Binders
Jeremy Pistek,JP-15520,Consumer,North Miami,Florida,South,United States,33161,CA-2014-130918,2014-08-22,2014-08-24,Second Class,"7,632","0,2","-1,8126",3,Acme Serrated Blade Letter Opener,Office Supplies,Supplies
Natalie Webber,NW-18400,Consumer,Portland,Oregon,West,United States,97206,CA-2016-159023,2016-11-03,2016-11-05,First Class,"4,158","0,7","-3,465",7,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders
Natalie Webber,NW-18400,Consumer,Portland,Oregon,West,United States,97206,CA-2016-159023,2016-11-03,2016-11-05,First Class,"179,991","0,7","-251,9874",3,Okidata B401 Printer,Technology,Machines
Scot Wooten,SW-20245,Consumer,Aurora,Illinois,Central,United States,60505,CA-2017-111717,2017-10-10,2017-10-16,Standard Class,"239,358","0,3","-47,8716",3,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
Erica Hernandez,EH-14005,Home Office,San Francisco,California,West,United States,94109,CA-2014-154592,2014-12-07,2014-12-08,First Class,"164,88","0,0","80,7912",3,Green Bar Computer Printout Paper,Office Supplies,Paper
Scott Cohen,SC-20260,Corporate,San Francisco,California,West,United States,94110,CA-2014-128622,2014-11-15,2014-11-17,Second Class,"10,95","0,0","3,285",3,Acme Value Line Scissors,Office Supplies,Supplies
Nick Crebassa,NC-18535,Corporate,New Bedford,Massachusetts,East,United States,2740,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,"19,44","0,0","9,3312",3,Xerox 214,Office Supplies,Paper
Nick Crebassa,NC-18535,Corporate,New Bedford,Massachusetts,East,United States,2740,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,"12,3","0,0","6,15",5,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders
Adam Shillingsburg,AS-10090,Consumer,San Diego,California,West,United States,92037,CA-2014-132913,2014-12-24,2014-12-26,First Class,"13,97","0,0","3,6322",1,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances
Jack Lebron,JL-15130,Consumer,Jackson,Tennessee,South,United States,38301,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,"934,956","0,4","-249,3216",6,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables
Jack Lebron,JL-15130,Consumer,Jackson,Tennessee,South,United States,38301,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,"46,864","0,2","7,6154",2,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories
Jack Lebron,JL-15130,Consumer,Jackson,Tennessee,South,United States,38301,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,"26,16","0,2","1,962",3,Crate-A-Files,Office Supplies,Storage
Jack Lebron,JL-15130,Consumer,Jackson,Tennessee,South,United States,38301,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,"23,128","0,2","2,891",7,Newell 325,Office Supplies,Art
Jack Lebron,JL-15130,Consumer,Jackson,Tennessee,South,United States,38301,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,"59,24","0,2","16,291",5,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances
Vivek Gonzalez,VG-21790,Consumer,Jacksonville,Florida,South,United States,32216,CA-2014-156790,2014-08-08,2014-08-10,Second Class,"155,456","0,2","-7,7728",4,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
Henry Goldwyn,HG-14965,Corporate,San Diego,California,West,United States,92024,CA-2014-126480,2014-09-20,2014-09-24,Standard Class,"8,56","0,0","3,852",2,Xerox 1900,Office Supplies,Paper
Jennifer Halladay,JH-15430,Consumer,Hialeah,Florida,South,United States,33012,CA-2017-105620,2017-12-25,2017-12-28,First Class,"21,0","0,2","5,775",3,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings
Jennifer Halladay,JH-15430,Consumer,Hialeah,Florida,South,United States,33012,CA-2017-105620,2017-12-25,2017-12-28,First Class,"120,0","0,5","-7,2",2,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
Rose O'Brian,RO-19780,Consumer,Houston,Texas,Central,United States,77070,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,"299,96","0,2","37,495",5,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones
Rose O'Brian,RO-19780,Consumer,Houston,Texas,Central,United States,77070,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,"67,84","0,8","-179,776",5,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances
Rose O'Brian,RO-19780,Consumer,Houston,Texas,Central,United States,77070,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,"853,93","0,3","-24,398",5,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs
Rose O'Brian,RO-19780,Consumer,Houston,Texas,Central,United States,77070,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,"18,688","0,2","3,7376",4,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art
Liz Willingham,LW-17125,Consumer,Virginia Beach,Virginia,South,United States,23464,CA-2016-157280,2016-11-05,2016-11-07,First Class,"273,96","0,0","71,2296",2,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings
Liz Willingham,LW-17125,Consumer,Virginia Beach,Virginia,South,United States,23464,CA-2016-157280,2016-11-05,2016-11-07,First Class,"89,97","0,0","18,8937",3,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories
Liz Willingham,LW-17125,Consumer,Virginia Beach,Virginia,South,United States,23464,CA-2016-157280,2016-11-05,2016-11-07,First Class,"756,8","0,0","75,68",5,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings
Christopher Conant,CC-12370,Consumer,Houston,Texas,Central,United States,77070,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,"1,248","0,8","-1,9344",2,Zipper Ring Binder Pockets,Office Supplies,Binders
Julie Prescott,JP-16135,Home Office,Philadelphia,Pennsylvania,East,United States,19120,CA-2016-134180,2016-11-03,2016-11-07,Standard Class,"72,0","0,2","14,4",1,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories
Julie Prescott,JP-16135,Home Office,Philadelphia,Pennsylvania,East,United States,19120,CA-2016-134180,2016-11-03,2016-11-07,Standard Class,"470,155","0,3","-13,433",7,Bevis Steel Folding Chairs,Furniture,Chairs
Dorothy Dickinson,DD-13570,Consumer,Memphis,Tennessee,South,United States,38109,CA-2014-166730,2014-12-30,2015-01-01,First Class,"39,128","0,2","-8,8038",1,Tennsco Industrial Shelving,Office Supplies,Storage
Erin Smith,ES-14080,Corporate,Lakewood,Ohio,East,United States,44107,CA-2017-157469,2017-12-02,2017-12-07,Standard Class,"19,728","0,2","1,7262",9,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art
Erin Smith,ES-14080,Corporate,Lakewood,Ohio,East,United States,44107,CA-2017-157469,2017-12-02,2017-12-07,Standard Class,"151,188","0,4","-25,198",2,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones
Mark Van Huff,MV-17485,Consumer,New York City,New York,East,United States,10011,CA-2017-122308,2017-03-24,2017-03-28,Standard Class,"271,764","0,1","60,392",2,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs
Ruben Dartt,RD-19900,Consumer,Philadelphia,Pennsylvania,East,United States,19120,US-2014-149034,2014-11-19,2014-11-21,First Class,"47,496","0,2","-1,1874",1,Logitech G105 Gaming Keyboard,Technology,Accessories
Rob Lucas,RL-19615,Consumer,Los Angeles,California,West,United States,90008,CA-2017-159226,2017-04-25,2017-04-27,Second Class,"344,981","0,15","28,4102",7,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases
Jennifer Patt,JP-15460,Corporate,Dallas,Texas,Central,United States,75220,CA-2017-156622,2017-11-23,2017-11-26,First Class,"36,288","0,2","12,7008",7,Xerox 1952,Office Supplies,Paper
Jennifer Patt,JP-15460,Corporate,Dallas,Texas,Central,United States,75220,CA-2017-156622,2017-11-23,2017-11-26,First Class,"78,304","0,2","29,364",2,Xerox 1942,Office Supplies,Paper
Jennifer Patt,JP-15460,Corporate,Dallas,Texas,Central,United States,75220,CA-2017-156622,2017-11-23,2017-11-26,First Class,"127,785","0,3","-31,0335",1,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables
Jennifer Patt,JP-15460,Corporate,Dallas,Texas,Central,United States,75220,CA-2017-156622,2017-11-23,2017-11-26,First Class,"6,104","0,8","-9,156",2,Aluminum Screw Posts,Office Supplies,Binders
Denise Monton,DM-13345,Corporate,Orange,New Jersey,East,United States,7050,CA-2014-119529,2014-11-03,2014-11-05,Second Class,"5,76","0,0","2,8224",2,Avery Durable Binders,Office Supplies,Binders
Cari Schnelling,CS-11860,Consumer,Dallas,Texas,Central,United States,75220,CA-2015-150413,2015-10-19,2015-10-24,Second Class,"1,72","0,8","-2,838",1,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders
Delfina Latchford,DL-13315,Consumer,Romeoville,Illinois,Central,United States,60441,CA-2014-108182,2014-02-06,2014-02-10,Second Class,"8,952","0,8","-14,7708",2,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders
Lena Cacioppo,LC-16870,Consumer,Chicago,Illinois,Central,United States,60623,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,"2,334","0,8","-6,3018",3,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances
Lena Cacioppo,LC-16870,Consumer,Chicago,Illinois,Central,United States,60623,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,"1,728","0,8","-2,7648",4,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders
Lena Cacioppo,LC-16870,Consumer,Chicago,Illinois,Central,United States,60623,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,"159,04","0,6","-194,824",5,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings
Lena Cacioppo,LC-16870,Consumer,Chicago,Illinois,Central,United States,60623,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,"145,98","0,5","-99,2664",2,Bevis Rectangular Conference Tables,Furniture,Tables
Jack Garza,JG-15115,Consumer,Jacksonville,North Carolina,South,United States,28540,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,"77,952","0,2","12,6672",3,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings
Jack Garza,JG-15115,Consumer,Jacksonville,North Carolina,South,United States,28540,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,"95,97","0,7","-73,577",5,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders
Jack Garza,JG-15115,Consumer,Jacksonville,North Carolina,South,United States,28540,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,"105,584","0,2","9,2386",2,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones
Jack Garza,JG-15115,Consumer,Jacksonville,North Carolina,South,United States,28540,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,"9,344","0,2","1,168",2,Newell 312,Office Supplies,Art
Harry Marie,HM-14860,Corporate,Springfield,Missouri,Central,United States,65807,US-2015-128587,2015-12-24,2015-12-30,Standard Class,"9,68","0,0","3,7752",2,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings
Harry Marie,HM-14860,Corporate,Springfield,Missouri,Central,United States,65807,US-2015-128587,2015-12-24,2015-12-30,Standard Class,"4899,93","0,0","2302,9671",7,Canon PC1060 Personal Laser Copier,Technology,Copiers
Tanja Norvell,TN-21040,Home Office,San Francisco,California,West,United States,94110,US-2017-139577,2017-10-01,2017-10-06,Standard Class,"104,75","0,0","21,9975",5,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
Victoria Pisteka,VP-21760,Corporate,Columbia,Tennessee,South,United States,38401,CA-2017-159100,2017-10-16,2017-10-21,Standard Class,"18,528","0,2","4,4004",2,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories
Victoria Pisteka,VP-21760,Corporate,Columbia,Tennessee,South,United States,38401,CA-2017-159100,2017-10-16,2017-10-21,Standard Class,"1875,258","0,4","-968,8833",7,Balt Solid Wood Round Tables,Furniture,Tables
Christine Sundaresam,CS-12355,Consumer,Hollywood,Florida,South,United States,33021,CA-2014-109043,2014-08-15,2014-08-17,First Class,"91,36","0,2","29,692",5,Xerox 1955,Office Supplies,Paper
Christine Sundaresam,CS-12355,Consumer,Hollywood,Florida,South,United States,33021,CA-2014-109043,2014-08-15,2014-08-17,First Class,"152,24","0,2","17,127",5,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances
Patrick Gardner,PG-18820,Consumer,Dallas,Texas,Central,United States,75081,US-2017-116491,2017-11-11,2017-11-13,First Class,"35,184","0,2","12,3144",2,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones
Harry Greene,HG-14845,Consumer,Houston,Texas,Central,United States,77041,CA-2017-122763,2017-03-20,2017-03-20,Same Day,"56,704","0,2","19,1376",2,Easy-staple paper,Office Supplies,Paper
Harry Greene,HG-14845,Consumer,Houston,Texas,Central,United States,77041,CA-2017-122763,2017-03-20,2017-03-20,Same Day,"274,064","0,2","102,774",7,Xerox 1916,Office Supplies,Paper
Mick Hernandez,MH-18115,Home Office,Philadelphia,Pennsylvania,East,United States,19140,CA-2017-137785,2017-05-13,2017-05-17,Standard Class,"458,43","0,3","-124,431",5,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs
Toby Braunhardt,TB-21280,Consumer,Phoenix,Arizona,West,United States,85023,CA-2014-133389,2014-06-22,2014-06-22,Same Day,"8,226","0,7","-6,0324",3,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders
Elizabeth Moffitt,EM-13825,Corporate,Sandy Springs,Georgia,South,United States,30328,CA-2014-103807,2014-12-02,2014-12-09,Standard Class,"5,95","0,0","0,833",1,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories
Elizabeth Moffitt,EM-13825,Corporate,Sandy Springs,Georgia,South,United States,30328,CA-2014-103807,2014-12-02,2014-12-09,Standard Class,"15,24","0,0","7,1628",3,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper
Jennifer Ferguson,JF-15415,Consumer,Spokane,Washington,West,United States,99207,CA-2015-102855,2015-04-05,2015-04-06,Same Day,"239,94","0,0","26,3934",6,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
Jennifer Ferguson,JF-15415,Consumer,Spokane,Washington,West,United States,99207,CA-2015-102855,2015-04-05,2015-04-06,Same Day,"23,84","0,0","6,4368",8,Dixon Ticonderoga Pencils,Office Supplies,Art
Nona Balk,NB-18655,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-107825,2017-11-18,2017-11-18,Same Day,"92,52","0,0","24,9804",6,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage
Nona Balk,NB-18655,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-107825,2017-11-18,2017-11-18,Same Day,"37,76","0,0","10,5728",1,"Companion Letter/Legal File, Black",Office Supplies,Storage
Nona Balk,NB-18655,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-107825,2017-11-18,2017-11-18,Same Day,"7,38","0,0","3,4686",2,Avery 487,Office Supplies,Labels
Nona Balk,NB-18655,Corporate,Milwaukee,Wisconsin,Central,United States,53209,CA-2017-107825,2017-11-18,2017-11-18,Same Day,"5,82","0,0","2,7354",2,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings
Cari Schnelling,CS-11860,Consumer,Fairfield,Ohio,East,United States,45014,CA-2017-106047,2017-07-12,2017-07-18,Standard Class,"3,816","0,2","1,1925",1,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper
Neil Ducich,ND-18460,Corporate,Huntsville,Alabama,South,United States,35810,CA-2017-127803,2017-05-19,2017-05-23,Standard Class,"26,16","0,0","12,8184",4,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders
Emily Ducich,ED-13885,Home Office,Houston,Texas,Central,United States,77036,CA-2015-137071,2015-12-20,2015-12-21,First Class,"100,8","0,2","21,42",2,Hypercom P1300 Pinpad,Technology,Accessories
Erin Ashbrook,EA-14035,Corporate,New York City,New York,East,United States,10011,CA-2016-121447,2016-02-21,2016-02-22,First Class,"135,8","0,0","66,542",7,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings
Barry Pond,BP-11050,Corporate,Los Angeles,California,West,United States,90008,CA-2017-143084,2017-03-18,2017-03-22,Standard Class,"13,9","0,0","3,753",5,Prang Drawing Pencil Set,Office Supplies,Art
Barry Pond,BP-11050,Corporate,Los Angeles,California,West,United States,90008,CA-2017-143084,2017-03-18,2017-03-22,Standard Class,"19,4","0,0","9,312",5,Peel & Seel Envelopes,Office Supplies,Envelopes
Noel Staavos,NS-18640,Corporate,Carlsbad,New Mexico,West,United States,88220,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,"13,488","0,2","4,3836",2,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders
Noel Staavos,NS-18640,Corporate,Carlsbad,New Mexico,West,United States,88220,CA-2016-131639,2016-12-17,2016-12-23,Standard Class,"11,416","0,2","3,8529",1,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders
